7702080547941;ZAP LISA LETHAL PRO NAR/VERDE/NEGRO 10 2a;1;48950;TOM  ;1
7702080548634;GUAYO GAMERS AZUL / NEGRO 13;3;65550;TOM  ;3
7702080548733;GUAYO GAMERS AZUL / NEGRO  1;2;65550;TOM  ;2
7702080549037;GUAYO GAMERS AZUL / NEGRO  3 1/2;1;65550;TOM  ;1
7702080549432;GUAYO GAMERS ROJO / AZUL / NEGRO  2;1;65550;TOM  ;1
7702080549730;GUAYO GAMERS AMARILLO/NEGRO 13;2;65550;TOM  ;2
7702080549815;GUAYO LETHAL PRO LIMON / AGUAMARINA 7 1/2;2;94850;TOM  ;2
7702080549839;GUAYO GAMERS AMARILLO/NEGRO 1;4;65550;TOM  ;4
7702080549938;GUAYO GAMERS AMARILLO/NEGRO 2;3;65550;TOM  ;3
7702080550057;ZAP. LISA TRAIN GOLTY NEON AMAR/AZUL 1;2;78000;TOM  ;2
7702080550156;ZAP. LISA TRAIN GOLTY NEON AMAR/AZUL 2;2;78000;TOM  ;2
7702080550255;ZAP. LISA TRAIN GOLTY NEON AMAR/AZUL 2 1/2;2;78000;TOM  ;2
7702080550354;ZAP. LISA TRAIN GOLTY NEON AMAR/AZUL 3 1/2;2;78000;TOM  ;2
7702080550453;ZAP. LISA TRAIN GOLTY NEON AMAR/AZUL 4 1/2;2;78000;TOM  ;2
7702080551351;ZAP. LISA TRAIN GOLTY NEON VER/NAR 13K;2;78000;TOM  ;2
7702080551450;ZAP. LISA TRAIN GOLTY NEON VER/NAR 1;2;78000;TOM  ;2
7702080551559;ZAP. LISA TRAIN GOLTY NEON VER/NAR 2;2;78000;TOM  ;2
7702080551658;ZAP. LISA TRAIN GOLTY NEON VER/NAR 2 1/2;2;78000;TOM  ;2
7702080551757;ZAP. LISA TRAIN GOLTY NEON VER/NAR 3 1/2;2;78000;TOM  ;2
7702080551856;ZAP. LISA TRAIN GOLTY NEON VER/NAR 4 1/2;2;78000;TOM  ;2
7702080555939;GUAYO GAMERS AZUL / VERDE / NEGRO 13;2;65550;TOM  ;2
7702080556035;GUAYO GAMERS AZUL / VERDE / NEGRO 1;2;65550;TOM  ;2
7702080556233;GUAYO GAMERS AZUL / VERDE / NEGRO 2 1/2;1;65550;TOM  ;1
7702080558558;ZAP. LISA TRAIN GOLTY NEON NAR/VER 13K;2;78000;TOM  ;2
7702080558657;ZAP. LISA TRAIN GOLTY NEON NAR/VER 1;2;78000;TOM  ;2
7702080558756;ZAP. LISA TRAIN GOLTY NEON NAR/VER 2;2;78000;TOM  ;2
7702080558855;ZAP. LISA TRAIN GOLTY NEON NAR/VER 2 1/2;2;78000;TOM  ;2
7702080559234;GUAYO GAMERS ROJO / AZUL / NEGRO  13;4;65550;TOM  ;4
7702080559333;GUAYO GAMERS ROJO / AZUL / NEGRO  1;5;65550;TOM  ;5
7702080559357;ZAP. LISA TRAIN GOLTY NEON VER/MOR 1;2;78000;TOM  ;2
7702080559456;ZAP. LISA TRAIN GOLTY NEON VER/MOR 2;4;78000;TOM  ;4
7702080559531;GUAYO GAMERS ROJO / AZUL / NEGRO  2 1/2;1;65550;TOM  ;1
7702080559555;ZAP. LISA TRAIN GOLTY NEON VER/MOR 2 1/2;2;78000;TOM  ;2
7702080559616;GUAYO GAMERS AMARILLO/NEGRO 3 1/2;1;65550;TOM  ;1
7702080559654;ZAP. LISA TRAIN GOLTY NEON VER/MOR 3 1/2;2;78000;TOM  ;2
7702080559715;GUAYO GAMERS AMARILLO/NEGRO 4 1/2;2;65550;TOM  ;2
7702080559753;ZAP. LISA TRAIN GOLTY NEON VER/MOR 4 1/2;2;78000;TOM  ;2
7702080559852;ZAP. LISA TRAIN GOLTY NEON VER/MOR 5;2;78000;TOM  ;2
7702080559937;ZAP. TURF GAMERS AZUL/NEGRO 13;2;73300;TOM  ;2
7702080559951;ZAP. LISA TRAIN GOLTY NEON AMAR/AZUL 13K;2;78000;TOM  ;2
7702080560131;ZAP. TURF GAMERS AZUL/NEGRO 2;4;73300;TOM  ;4
7702080560230;ZAP. TURF GAMERS AZUL/NEGRO 2 1/2;4;73300;TOM  ;4
7702080560339;ZAP. TURF GAMERS AZUL/NEGRO 3 1/2;4;73300;TOM  ;4
7702080560353;GUAYO CLASSICS  VERDE LIMON/AZUL 9 1/2 TPU;1;92300;TOM  ;1
7702080560438;ZAP. TURF GAMERS AZUL/NEGRO 4 1/2;1;73300;TOM  ;1
7702080560612;GUAYO PROFASTER NARANJA / GRIS 11/2;1;75600;TOM  ;1
7702080560636;ZAP. TURF GAMERS AMARILLO / NEGRO 13;3;73300;TOM  ;3
7702080560735;ZAP. TURF GAMERS AMARILLO / NEGRO 1;1;73300;TOM  ;1
7702080560759;GUAYO CLASSICS AZUL/VERDE 7 1/2 TPU;3;92300;TOM  ;3
